time,magnitude,place,longitude,latitude,depth,type,alert,tsunami,sig
2024-11-15 11:43:41.479,-0.1,"40 km WNW of Indian Springs, Nevada",-116.0984,36.6925,1.2,earthquake,,0,0
2024-11-15 11:38:19.511,5.0,"298 km ESE of Vao, New Caledonia",170.239,-23.5887,10.0,earthquake,,0,385
2024-11-15 11:38:03.200,0.77,"3 km SSW of Cobb, CA",-122.732666015625,38.7983322143555,0.589999973773956,earthquake,,0,9
2024-11-15 11:34:48.614,4.5,Banda Sea,129.8028,-6.3131,12.088,earthquake,,0,312
2024-11-15 11:28:29.832,2.9,"17 km E of Pleasanton, Texas",-98.304,28.95,4.8584,earthquake,,0,129
2024-11-15 11:01:04.920,0.63,"9 km NW of The Geysers, CA",-122.84383392334,38.8203315734863,1.82000005245209,earthquake,,0,6
2024-11-15 10:54:54.780,1.6,"22 km WSW of New Idria, CA",-120.889335632324,36.3165016174316,5.26000022888184,earthquake,,0,39
2024-11-15 10:52:41.660,0.84,"7 km NNW of The Geysers, CA",-122.809829711914,38.8245010375977,18.7199993133545,earthquake,,0,11
2024-11-15 10:51:26.058,4.5,"149 km E of Kimbe, Papua New Guinea",151.4814,-5.6417,54.915,earthquake,,0,312
2024-11-15 10:49:30.252,1.5,"80 km NNW of Arctic Village, Alaska",-146.2125,68.8085,0.0,earthquake,,0,35
2024-11-15 10:45:34.120,0.61,"8 km WNW of Cobb, CA",-122.811164855957,38.8343315124512,2.11999988555908,earthquake,,0,6
2024-11-15 10:42:20.475,1.7,"23 km SE of Skwentna, Alaska",-151.1337,61.8243,65.9,earthquake,,0,44
2024-11-15 10:41:47.210,0.32,"7 km WNW of Cobb, CA",-122.802001953125,38.8303337097168,2.64000010490417,earthquake,,0,2
2024-11-15 10:41:05.732,5.5,Balleny Islands region,153.9433,-61.5218,10.0,earthquake,green,0,465
2024-11-15 10:25:07.020,1.2,"20 km W of Garden City, Texas",-101.693,31.9,7.1533,earthquake,,0,22
2024-11-15 10:23:21.589,1.8,"48 km N of Valdez, Alaska",-146.3079,61.5679,33.3,earthquake,,0,50
2024-11-15 10:22:29.031,1.9,"16 km E of Pleasanton, Texas",-98.308,28.939,6.1768,earthquake,,0,56
2024-11-15 10:21:45.879,1.6,"17 km E of Pleasanton, Texas",-98.302,28.944,5.4932,earthquake,,0,39
2024-11-15 10:15:08.530,1.78,"7 km E of Pinnacles, CA",-121.074333190918,36.5540008544922,1.61000001430511,earthquake,,0,49
2024-11-15 10:13:32.450,2.9,"16 km E of Pleasanton, Texas",-98.31,28.954,8.4717,earthquake,,0,130
2024-11-15 10:00:50.220,-0.09,"67 km NE of Nikolski, Alaska",-168.202,53.396,-1.0,earthquake,,0,0
2024-11-15 09:34:08.210,1.75,"7 km S of Volcano, Hawaii",-155.233673095703,19.3770008087158,1.87999999523163,earthquake,,0,47
2024-11-15 09:33:52.250,1.73,"7 km S of Volcano, Hawaii",-155.220672607422,19.3740005493164,1.98000001907349,earthquake,,0,46
2024-11-15 09:29:40.640,-0.32,"87 km NNW of Karluk, Alaska",-154.993333333333,58.3018333333333,2.84,earthquake,,0,0
2024-11-15 09:23:37.720,1.78,"8 km SSE of Volcano, Hawaii",-155.20849609375,19.3729991912842,1.91999995708466,earthquake,,0,49
2024-11-15 09:16:07.130,1.87,"14 km W of Imperial, CA",-115.7166667,32.8251667,7.74,earthquake,,0,54
2024-11-15 09:08:01.955,3.4,"255 km W of Bandon, Oregon",-127.4929,43.5904,10.0,earthquake,,0,178
2024-11-15 09:03:17.430,0.38,"3 km W of Forest Hill Village, Montana",-114.303333333333,48.1213333333333,4.98,earthquake,,0,2
2024-11-15 09:02:01.933,4.5,"4 km SSW of Nurluca, Turkey",40.8811,40.9999,10.0,earthquake,,0,314
2024-11-15 08:59:49.070,0.82,"23 km SSE of Mammoth, Wyoming",-110.614333333333,44.7728333333333,1.91,earthquake,,0,10
2024-11-15 08:57:42.970,0.93,"12 km ESE of Anza, CA",-116.5443333,33.5243333,14.81,earthquake,,0,13
2024-11-15 08:47:36.987,2.2,"18 km E of Pleasanton, Texas",-98.288,28.944,3.6865,earthquake,,0,74
2024-11-15 08:42:52.130,1.86,"7 km SW of Holtville, CA",-115.425,32.7601667,11.03,earthquake,,0,53
2024-11-15 08:41:47.294,5.4,"129 km SE of Neiafu, Tonga",-172.9768,-19.3237,10.0,earthquake,green,0,449
2024-11-15 08:38:53.890,1.02,"7 km WNW of Cobb, CA",-122.799499511719,38.8363342285156,2.20000004768372,earthquake,,0,16
2024-11-15 08:35:49.367,1.4,"20 km W of Garden City, Texas",-101.697,31.841,6.2744,earthquake,,0,30
2024-11-15 08:27:06.950,1.90999997,"1 km SSW of Pāhala, Hawaii",-155.482666015625,19.1898326873779,35.0800018310547,earthquake,,0,56
2024-11-15 08:24:30.030,-0.29,"61 km W of Tyonek, Alaska",-152.261166666667,61.1593333333333,5.08,earthquake,,0,0
2024-11-15 08:17:18.060,2.15,"1 km NE of Ridgely, Tennessee",-89.4728333333333,36.273,6.38,earthquake,,0,71
2024-11-15 08:08:24.100,1.12,"15 km SSW of Olancha, CA",-118.0695,36.1563333,3.4,earthquake,,0,19
2024-11-15 08:05:48.389,4.2,"17 km W of San Nicola Arcella, Italy",15.5865,39.8158,266.221,earthquake,,0,271
2024-11-15 07:58:25.870,2.38,"8 km SW of Holtville, CA",-115.4295,32.7581667,10.27,earthquake,,0,87
2024-11-15 07:51:22.030,1.07,"8 km WNW of Cobb, CA",-122.81600189209,38.8351669311523,1.88999998569489,earthquake,,0,18
2024-11-15 07:46:20.983,4.9,"17 km E of Nurhak, Turkey",37.6427,37.9543,10.0,earthquake,,0,370
2024-11-15 07:29:20.763,4.8,"81 km NNW of Finschhafen, Papua New Guinea",147.4578,-5.9344,88.138,earthquake,,0,354
2024-11-15 07:14:16.178,1.5,"34 km WSW of Ackerly, Texas",-102.059,32.409,6.9092,earthquake,,0,35
2024-11-15 06:53:27.319,1.5,"16 km E of Pleasanton, Texas",-98.31,28.944,4.9561,earthquake,,0,35
2024-11-15 06:43:09.360,1.17,"8 km WNW of San Jacinto, CA",-117.0328333,33.825,15.88,earthquake,,0,21
2024-11-15 06:37:26.960,1.2,"7 km WNW of Cobb, CA",-122.801330566406,38.8326683044434,17.7600002288818,earthquake,,0,22
2024-11-15 06:29:30.730,3.08,"38 km NW of Rincón, Puerto Rico",-67.4843333333333,18.6015,6.22,earthquake,,0,146
2024-11-15 06:27:52.090,1.29,"6 km NE of Cabazon, CA",-116.7355,33.9575,15.44,earthquake,,0,26
2024-11-15 06:25:26.450,3.05,"6 km S of Volcano, Hawaii",-155.238333333333,19.3845,2.18,earthquake,,0,143
2024-11-15 06:22:41.080,1.42,"10 km S of Fern Forest, Hawaii",-155.126333333333,19.3686666666667,1.92,earthquake,,0,31
2024-11-15 06:19:04.634,0.1,"45 km WNW of Indian Springs, Nevada",-116.1203,36.7636,2.2,earthquake,,0,0
2024-11-15 06:17:24.600,0.3,"41 km ENE of Adak, Alaska",-176.11,52.0656666666667,-1.12,earthquake,,0,1
2024-11-15 06:08:20.460,0.84,"8 km SSW of Idyllwild, CA",-116.761,33.6761667,14.68,earthquake,,0,11
2024-11-15 05:56:12.580,0.79,"36 km ENE of Seeley Lake, Montana",-113.084166666667,47.3601666666667,20.0,earthquake,,0,10
2024-11-15 05:44:23.096,1.9,"17 km E of Pleasanton, Texas",-98.306,28.944,3.4912,earthquake,,0,56
2024-11-15 05:43:32.594,1.6,"16 km E of Pleasanton, Texas",-98.308,28.948,7.4463,earthquake,,0,39
2024-11-15 05:36:38.050,2.13,"3 km SSW of Pāhala, Hawaii",-155.494171142578,19.1751670837402,32.0999984741211,earthquake,,0,70
2024-11-15 05:31:47.684,4.2,"48 km SE of Neyshābūr, Iran",59.1317,35.8741,10.0,earthquake,,0,271
2024-11-15 05:28:29.617,6.6,"123 km ESE of Kokopo, Papua New Guinea",153.3201,-4.7021,51.891,earthquake,green,1,672
2024-11-15 05:12:05.170,0.62,"41 km NNE of Spencer, Idaho",-111.896666666667,44.6758333333333,13.99,earthquake,,0,6
2024-11-15 05:07:54.230,1.95,"10 km ESE of Angwin, CA",-122.339500427246,38.5681648254395,3.92000007629395,earthquake,,0,58
2024-11-15 04:59:17.978,1.2,"46 km NW of Toyah, Texas",-104.119,31.625,4.7668,earthquake,,0,22
2024-11-15 04:56:51.765,1.5,"57 km NW of Toyah, Texas",-104.278,31.621,7.843,earthquake,,0,35
2024-11-15 04:51:54.759,1.2,"14 km NNW of Midland, Texas",-102.136,32.114,5.835,earthquake,,0,22
2024-11-15 04:45:45.040,1.16,"20 km NNE of Pine Valley, CA",-116.4128333,32.973,10.12,earthquake,,0,21
2024-11-15 04:45:02.000,1.91,"17 km SE of Lone Pine, CA",-117.9505,36.4646667,9.88,earthquake,,0,56
2024-11-15 04:36:38.350,0.72,"5 km NNW of The Geysers, CA",-122.791999816895,38.8081665039062,1.41999995708466,earthquake,,0,8
2024-11-15 04:32:12.210,0.08,"37 km NNE of Amboy, Washington",-122.19166666666666,46.19566666666667,7.4,earthquake,,0,0
2024-11-15 04:28:35.360,0.79,"7 km NNW of The Geysers, CA",-122.805168151855,38.828498840332,2.38000011444092,earthquake,,0,10
2024-11-15 04:22:57.610,-0.56,"57 km WNW of Tyonek, Alaska",-152.157666666667,61.2048333333333,31.47,earthquake,,0,0
2024-11-15 04:22:15.720,-0.32,"60 km WNW of Tyonek, Alaska",-152.188,61.2575,20.53,earthquake,,0,0
2024-11-15 04:17:29.770,1.88999999,"5 km SSW of Volcano, Hawaii",-155.251663208008,19.3928337097168,1.19000005722046,earthquake,,0,55
2024-11-15 04:11:55.810,2.72,"23 km SE of Pāhala, Hawaii",-155.354339599609,19.031665802002,15.0600004196167,earthquake,,0,114
2024-11-15 04:11:18.690,1.13,"8 km SW of Volcano, Hawaii",-155.281666666667,19.3858333333333,1.64,earthquake,,0,20
2024-11-15 04:06:43.310,1.2,"17 km NW of Midland, Texas",-102.188,32.119,5.7373,earthquake,,0,22
2024-11-15 04:00:50.660,0.5700000000000001,"22 km ENE of Ashford, Washington",-121.76383333333334,46.849666666666664,2.04,earthquake,,0,5
2024-11-15 03:52:06.491,2.5,"44 km S of Glacier View, Alaska",-147.5214,61.4145,10.0,earthquake,,0,96
2024-11-15 03:46:45.931,5.0,"175 km SSE of Burica, Panama",-82.4485,6.5015,10.0,earthquake,,0,385
2024-11-15 03:35:53.300,0.74,"8 km NNW of The Geysers, CA",-122.816329956055,38.8330001831055,1.62000000476837,earthquake,,0,8
2024-11-15 03:31:27.540,2.0,"36 km SE of Estacion Coahuila, B.C., MX",-114.783,31.9313333,15.56,earthquake,,0,62
2024-11-15 03:30:42.880,2.42,"40 km SE of Estacion Coahuila, B.C., MX",-114.7341667,31.9113333,16.17,earthquake,,0,90
2024-11-15 03:30:31.480,2.48,"37 km SE of Estacion Coahuila, B.C., MX",-114.7685,31.924,27.26,earthquake,,0,95
2024-11-15 03:22:39.980,0.79,"9 km NW of The Geysers, CA",-122.842834472656,38.8213348388672,2.11999988555908,earthquake,,0,10
2024-11-15 03:16:59.822,1.6,"64 km SSW of Whites City, New Mexico",-104.521,31.607,6.3049,earthquake,,0,39
2024-11-15 03:08:42.015,2.7,"63 km SSW of Whites City, New Mexico",-104.53,31.618,8.2532,earthquake,,0,112
2024-11-15 03:05:07.542,1.2,"17 km NW of Midland, Texas",-102.192,32.125,5.9326,earthquake,,0,22
2024-11-15 03:02:35.693,1.3,"15 km NNW of Midland, Texas",-102.162,32.116,6.4697,earthquake,,0,26
2024-11-15 02:50:41.320,1.55,"15 km SSE of Mammoth Lakes, CA",-118.859832763672,37.5354995727539,4.92999982833862,earthquake,,0,37
2024-11-15 02:32:46.130,0.87,"22 km ENE of Ashford, Washington",-121.76566666666666,46.84583333333333,1.23,earthquake,,0,12
2024-11-15 02:28:33.117,2.6,"97 km W of Ferndale, California",-125.4038,40.4394,26.086,earthquake,,0,104
2024-11-15 02:27:10.110,2.2,"22 km SSE of Twentynine Palms, CA",-115.9973333,33.9525,7.86,earthquake,,0,74
2024-11-15 02:24:57.130,0.84,"11 km NW of Cobb, CA",-122.829330444336,38.8751678466797,0.720000028610229,earthquake,,0,11
2024-11-15 02:17:08.437,4.7,"66 km SE of Atka, Alaska",-173.612,51.718,47.711,earthquake,,0,340
2024-11-15 02:08:12.987,4.6,"87 km WSW of Ternate, Indonesia",126.6648,0.4717,64.597,earthquake,,0,326
2024-11-15 01:53:03.464,1.5,"23 km S of Westbrook, Texas",-101.059,32.144,6.1035,earthquake,,0,35
2024-11-15 01:35:56.720,0.54,"7 km NNW of The Geysers, CA",-122.809997558594,38.826000213623,1.27999997138977,earthquake,,0,4
2024-11-15 01:35:46.160,1.82,"6 km S of Volcano, Hawaii",-155.2375,19.3825,1.77,earthquake,,0,51
2024-11-15 01:28:45.484,2.4,"18 km WNW of Stanley, Idaho",-115.1589,44.2654,10.0,earthquake,,0,89
2024-11-15 01:24:30.437,2.1,"113 km WSW of Adak, Alaska",-178.0563,51.3648,20.4,earthquake,,0,68
2024-11-15 01:06:33.188,1.9,"53 km W of Tyonek, Alaska",-152.1231,61.134,95.8,earthquake,,0,56
2024-11-15 01:02:27.010,1.61,"4 km SW of Cathlamet, Washington",-123.4265,46.176,-0.5,explosion,,0,40
2024-11-15 00:27:07.920,0.17,"16 km NE of Milford, Utah",-112.885666666667,38.5101666666667,2.05,earthquake,,0,0
2024-11-15 00:27:04.910,0.72,"8 km WNW of Cobb, CA",-122.809997558594,38.8363342285156,2.29999995231628,earthquake,,0,8
2024-11-15 00:13:02.650,-0.16,"83 km NNW of Karluk, Alaska",-155.103333333333,58.2331666666667,4.54,earthquake,,0,0
2024-11-15 00:12:45.120,1.6,"8 km ENE of Fox, Alaska",-147.454,64.9861,0.0,earthquake,,0,39
2024-11-15 00:11:58.311,5.1,"121 km WSW of Adak, Alaska",-178.3143,51.5389,51.547,earthquake,,0,401
2024-11-15 00:09:02.550,0.93,"3 km S of Calimesa, CA",-117.0566667,33.9585,16.79,earthquake,,0,13
2024-11-15 00:07:23.800,1.77,"6 km NNE of Greenfield, CA",-121.226669311523,36.3759994506836,2.60999989509583,earthquake,,0,48
2024-11-15 00:04:01.790,2.75,"10 km WSW of Friday Harbor, Washington",-123.15116666666667,48.49366666666667,48.05,earthquake,,0,120
2024-11-15 00:00:48.810,1.3,"1 km SE of Kapowsin, Washington",-122.212,46.974,-0.54,explosion,,0,26
2024-11-14 23:59:54.740,0.74,"4 km W of Cobb, CA",-122.765830993652,38.8219985961914,2.47000002861023,earthquake,,0,8
2024-11-14 23:50:27.780,0.99,"15 km SW of Thatcher, Utah",-112.427333333333,41.5945,3.82,earthquake,,0,15
2024-11-14 23:36:06.950,2.01,"2 km SSW of Round Valley, CA",-118.601333618164,37.4006652832031,11.789999961853,earthquake,,0,62
2024-11-14 23:30:00.410,1.28,"2 km ESE of The Geysers, CA",-122.736503601074,38.772834777832,1.52999997138977,earthquake,,0,25
2024-11-14 23:16:28.844,1.7,"16 km E of Pleasanton, Texas",-98.314,28.941,7.8857,earthquake,,0,44
2024-11-14 23:11:47.070,0.76,"8 km NW of The Geysers, CA",-122.830169677734,38.8221664428711,1.83000004291534,earthquake,,0,9
2024-11-14 23:08:13.530,1.27,"6 km S of Mojave, CA",-118.1838333,35.0011667,-0.91,quarry blast,,0,25
2024-11-14 23:03:56.122,2.0,"25 km E of Forsan, Texas",-101.101,32.13,4.7119,earthquake,,0,62
2024-11-14 23:03:22.540,1.8,"57 km N of Chase, Alaska",-150.1746,62.9647,83.7,earthquake,,0,50
2024-11-14 23:01:37.680,2.07999992,"2 km SSW of Pāhala, Hawaii",-155.486999511719,19.1800003051758,31.6700000762939,earthquake,,0,67
2024-11-14 22:42:34.920,4.08,"19 km SE of Pāhala, Hawaii",-155.366666666667,19.0633333333333,33.35,earthquake,green,0,287
2024-11-14 22:41:51.843,1.8,"24 km E of Forsan, Texas",-101.103,32.129,7.0557,earthquake,,0,50
2024-11-14 22:38:26.020,0.48,"16 km NNE of Ashford, Washington",-121.92333333333333,46.88216666666667,8.52,earthquake,,0,4
2024-11-14 22:38:24.780,1.52,"45 km NE of Holtville, CA",-115.0073333,33.0613333,-0.2,quarry blast,,0,36
2024-11-14 22:37:27.497,1.9,"18 km E of Pleasanton, Texas",-98.291,28.936,2.4902,earthquake,,0,56
2024-11-14 22:35:29.112,1.5,"37 km WNW of Valdez, Alaska",-146.9425,61.3084,29.3,earthquake,,0,35
2024-11-14 22:29:22.292,2.7,"16 km NW of Stanton, Texas",-101.913,32.233,6.5674,earthquake,,0,112
2024-11-14 22:13:22.140,2.71,"42 km NE of San Clemente Is. (SE tip), CA",-117.9831667,33.0413333,5.88,earthquake,,0,116
2024-11-14 22:05:29.010,1.6,"8 km W of Townsend, Montana",-111.624166666667,46.3101666666667,-2.0,quarry blast,,0,39
2024-11-14 21:49:13.810,4.7,"138 km WSW of Adak, Alaska",-178.5695,51.562,88.354,earthquake,,0,340
2024-11-14 21:46:47.165,1.7,"9 km ENE of Goldfield, Nevada",-117.1404,37.7414,9.6,earthquake,,0,44
2024-11-14 21:44:30.000,1.3,"15 km SW of Thatcher, Utah",-112.417833333333,41.5876666666667,3.51,earthquake,,0,26
2024-11-14 21:27:36.030,0.84,"29 km SSE of Virginia City, Montana",-111.7545,45.0691666666667,-2.0,quarry blast,,0,11
2024-11-14 21:23:46.650,2.24,"6 km WNW of Cobb, CA",-122.790832519531,38.8351669311523,2.24000000953674,earthquake,,0,77
2024-11-14 21:23:17.150,1.02,"6 km WNW of Cobb, CA",-122.792663574219,38.8386650085449,1.97000002861023,earthquake,,0,16
2024-11-14 21:15:40.260,2.11,"6 km SSW of Volcano, Hawaii",-155.245833333333,19.3881666666667,1.8,earthquake,,0,69
2024-11-14 21:15:04.390,1.97,"32 km ENE of Adak, Alaska",-176.225666666667,52.0121666666667,-1.78,earthquake,,0,60
2024-11-14 21:05:31.772,1.5,"13 km E of Pleasanton, Texas",-98.337,28.97,7.9346,earthquake,,0,35
2024-11-14 21:04:02.040,1.35,"2 km N of The Geysers, CA",-122.759498596191,38.7941665649414,0.509999990463257,earthquake,,0,28
2024-11-14 20:56:02.320,-0.17,"16 km ESE of Little Lake, CA",-117.7363333,35.8878333,8.32,earthquake,,0,0
2024-11-14 20:49:35.333,2.7,"17 km E of Pleasanton, Texas",-98.304,28.952,6.5674,earthquake,,0,112
2024-11-14 20:48:56.344,4.4,"223 km SSE of Aqqan, China",82.8131,34.5768,10.0,earthquake,,0,298
2024-11-14 20:41:06.970,1.51,"6 km W of Mammoth Lakes, CA",-119.047668457031,37.6365013122559,-0.579999983310699,earthquake,,0,35
2024-11-14 20:39:34.340,-0.15,"47 km ENE of Adak, Alaska",-175.974666666667,52.0008333333333,4.7,earthquake,,0,0
2024-11-14 20:30:01.190,0.48,"13 km SE of Anza, CA",-116.5703333,33.475,10.56,earthquake,,0,4
2024-11-14 20:29:35.390,1.27,"6 km W of Mammoth Lakes, CA",-119.048500061035,37.6349983215332,-0.370000004768372,earthquake,,0,25
2024-11-14 20:28:17.660,1.01,"20 km E of Little Lake, CA",-117.6818333,35.9405,4.65,earthquake,,0,16
2024-11-14 20:21:40.660,0.96,"8 km NW of The Geysers, CA",-122.828666687012,38.8230018615723,1.75999999046326,earthquake,,0,14
2024-11-14 20:20:23.420,1.88,"20 km E of Little Lake, CA",-117.6815,35.9418333,5.2,earthquake,,0,54
2024-11-14 20:17:06.740,2.5,"56 km ESE of Whittier, Alaska",-147.6826,60.6455,13.3,earthquake,,0,96
2024-11-14 20:13:19.820,1.33,"6 km W of Mammoth Lakes, CA",-119.047500610352,37.6346664428711,-0.5,earthquake,,0,27
2024-11-14 20:10:32.962,4.3,"207 km N of Hirara, Japan",125.4584,26.6758,207.804,earthquake,,0,284
2024-11-14 20:08:12.900,2.19000006,"12 km ENE of Pāhala, Hawaii",-155.371673583984,19.2583332061768,30.9899997711182,earthquake,,0,74
2024-11-14 20:06:54.830,0.87,"73 km ESE of Egegik, Alaska",-156.21,57.9838333333333,18.13,earthquake,,0,12
2024-11-14 20:05:43.370,0.72,"7 km S of Idyllwild, CA",-116.7176667,33.675,15.5,earthquake,,0,8
2024-11-14 20:04:46.842,4.3,"37 km WNW of Ollagüe, Chile",-68.5718,-21.0741,140.752,earthquake,,0,284
2024-11-14 20:04:14.270,1.0,"13 km SE of Tehachapi, CA",-118.3335,35.0606667,-1.12,quarry blast,,0,15
2024-11-14 20:02:50.170,1.61,"5 km ENE of Butte, Montana",-112.471,46.017,-2.0,quarry blast,,0,40
2024-11-14 20:00:23.064,2.4,"18 km E of Pleasanton, Texas",-98.294,28.95,4.6631,earthquake,,0,89
2024-11-14 19:59:56.930,1.78,"6 km S of Volcano, Hawaii",-155.235336303711,19.3810005187988,2.16000008583069,earthquake,,0,49
2024-11-14 19:55:03.238,2.5,"17 km E of Pleasanton, Texas",-98.306,28.944,5.8838,earthquake,,0,96
2024-11-14 19:46:02.381,1.9,"18 km E of Pleasanton, Texas",-98.29,28.944,2.2705,earthquake,,0,56
2024-11-14 19:43:07.471,2.3,"18 km E of Pleasanton, Texas",-98.294,28.944,2.0752,earthquake,,0,81
2024-11-14 19:30:18.180,2.64,"5 km SSW of Volcano, Hawaii",-155.248168945312,19.3928337097168,1.42999994754791,earthquake,,0,107
2024-11-14 19:30:12.460,2.64,"5 km SSW of Volcano, Hawaii",-155.255661010742,19.3945007324219,0.949999988079071,earthquake,,0,107
2024-11-14 19:18:44.394,2.6,"23 km S of Westbrook, Texas",-101.058,32.145,5.6396,earthquake,,0,104
2024-11-14 19:16:37.291,2.1,"23 km S of Westbrook, Texas",-101.058,32.147,3.4912,earthquake,,0,68
2024-11-14 19:08:17.412,5.1,"124 km WSW of Bandar Lampung, Indonesia",104.3091,-6.0281,88.381,earthquake,,0,400
2024-11-14 19:03:57.080,2.13,"7 km E of Vallejo, CA",-122.157836914062,38.1193351745605,2.58999991416931,earthquake,,0,70
2024-11-14 19:00:27.619,1.7,"40 km WSW of Mentone, Texas",-104.019,31.629,6.4203,earthquake,,0,44
2024-11-14 18:57:12.619,1.07,"3 km SW of Mill Creek, Oklahoma",-96.84866667,34.3775,0.0,quarry blast,,0,18
2024-11-14 18:53:25.410,0.19,"14 km ENE of Ridgecrest, CA",-117.5336667,35.6675,5.16,earthquake,,0,1
2024-11-14 18:46:08.010,1.0,"5 km WNW of The Geysers, CA",-122.810165405273,38.7924995422363,3.35999989509583,earthquake,,0,15
2024-11-14 18:25:07.110,1.11,"5 km NNW of Logan, Montana",-111.4555,45.9296666666667,-2.0,quarry blast,,0,19
2024-11-14 18:22:49.770,1.32,"3 km SE of The Geysers, CA",-122.731163024902,38.7576675415039,2.94000005722046,earthquake,,0,27
2024-11-14 18:20:33.503,1.9,"16 km E of Pleasanton, Texas",-98.314,28.954,7.5439,earthquake,,0,56
2024-11-14 18:06:23.686,1.8,"16 km E of Pleasanton, Texas",-98.314,28.954,7.0068,earthquake,,0,50
2024-11-14 18:03:35.740,2.1,"1 km NNW of The Geysers, CA",-122.765998840332,38.7869987487793,2.5699999332428,earthquake,,0,68
2024-11-14 18:03:33.613,3.7,"18 km E of Pleasanton, Texas",-98.286,28.946,2.0264,earthquake,,0,225
2024-11-14 18:00:06.210,-0.61,"69 km WNW of Beluga, Alaska",-152.313666666667,61.3463333333333,3.98,earthquake,,0,0
2024-11-14 17:58:20.729,2.2,"57 km ENE of Pedro Bay, Alaska",-153.1993,60.0347,123.9,earthquake,,0,74
2024-11-14 17:54:32.000,0.74,"7 km NW of The Geysers, CA",-122.823829650879,38.8193321228027,2.15000009536743,earthquake,,0,8
2024-11-14 17:53:49.850,1.86,"1 km NNW of The Geysers, CA",-122.765502929688,38.7866668701172,2.49000000953674,earthquake,,0,53
2024-11-14 17:51:37.128,4.7,"63 km NW of Labuha, Indonesia",127.0899,-0.2088,38.42,earthquake,,0,340
2024-11-14 17:50:40.166,2.2,"81 km SSE of Kokhanok, Alaska",-154.3824,58.7366,111.6,earthquake,,0,74
2024-11-14 17:47:39.000,0.82,"6 km NNW of The Geysers, CA",-122.807830810547,38.8198318481445,3.3199999332428,earthquake,,0,10
2024-11-14 17:42:34.130,2.42,"5 km SSE of Emajagua, Puerto Rico",-65.858,17.9596666666667,11.26,earthquake,,0,90
2024-11-14 17:11:20.510,3.5,"36 km ESE of Atka, Alaska",-173.711666666667,52.0711666666667,2.31,earthquake,,0,188
2024-11-14 16:59:31.430,1.04,"7 km WNW of Cobb, CA",-122.798164367676,38.8346672058105,1.99000000953674,earthquake,,0,17
2024-11-14 16:59:14.413,2.3,"15 km SE of Stockdale, Texas",-97.872,29.124,4.2236,earthquake,,0,81
2024-11-14 16:54:32.230,1.07,"3 km NW of The Geysers, CA",-122.780334472656,38.7923316955566,3.34999990463257,earthquake,,0,18
2024-11-14 16:51:58.440,0.67,"24 km W of Hebgen Lake Estates, Montana",-111.498333333333,44.781,11.6,earthquake,,0,7
2024-11-14 16:48:53.780,0.57,"13 km SE of West Yellowstone, Montana",-110.999,44.572,10.96,earthquake,,0,5
2024-11-14 16:48:08.320,-0.4,"66 km WNW of Beluga, Alaska",-152.258666666667,61.3166666666667,1.58,earthquake,,0,0
2024-11-14 16:45:04.130,1.71000004,"13 km ENE of Pāhala, Hawaii",-155.352996826172,19.2399997711182,28.3199996948242,earthquake,,0,45
2024-11-14 16:39:30.420,1.14,"7 km SSW of Alpine, CA",-116.7878333,32.7756667,17.4,earthquake,,0,20
2024-11-14 16:26:50.490,0.74,"7 km NNW of The Geysers, CA",-122.808670043945,38.8238334655762,2.78999996185303,earthquake,,0,8
2024-11-14 16:24:20.180,1.96000004,"2 km SSE of Volcano, Hawaii",-155.228164672852,19.4248332977295,26.0699996948242,earthquake,,0,59
2024-11-14 16:23:05.220,0.76,"2 km NW of The Geysers, CA",-122.778663635254,38.7905006408691,1.88999998569489,earthquake,,0,9
2024-11-14 16:18:26.880,0.66,"18 km W of Sitka, Alaska",-135.639333333333,57.0743333333333,5.04,earthquake,,0,7
2024-11-14 16:13:07.780,0.14,"78 km W of Tyonek, Alaska",-152.569333333333,61.1816666666667,6.9,earthquake,,0,0
2024-11-14 16:09:09.050,3.25,"0 km N of Volcano, Hawaii",-155.234666666667,19.4485,28.23,earthquake,,0,177
2024-11-14 15:58:33.030,0.73,"10 km SSW of Idyllwild, CA",-116.7763333,33.662,10.81,earthquake,,0,8
2024-11-14 15:57:22.205,1.9,"15 km E of Pleasanton, Texas",-98.325,28.952,7.2021,earthquake,,0,56
2024-11-14 15:55:07.090,1.01,"22 km N of Borrego Springs, CA",-116.3951667,33.4515,9.97,earthquake,,0,16
2024-11-14 15:42:52.206,4.5,"174 km NNE of Ruteng, Indonesia",121.2182,-7.2282,541.374,earthquake,,0,312
2024-11-14 15:32:56.909,4.3,"192 km SW of Bandar Lampung, Indonesia",104.0544,-6.6817,39.245,earthquake,,0,284
2024-11-14 15:27:48.990,1.09,"16 km NW of Emery, Utah",-111.395,39.0246666666667,-2.94,earthquake,,0,18
2024-11-14 15:22:12.126,1.6,"21 km WSW of Anchor Point, Alaska",-152.1977,59.73,13.1,earthquake,,0,39
2024-11-14 15:19:18.366,1.7,"13 km E of Pleasanton, Texas",-98.343,28.952,7.4951,earthquake,,0,44
2024-11-14 15:05:31.198,1.0,"18 km N of Stanton, Texas",-101.806,32.297,6.4209,earthquake,,0,15
2024-11-14 15:03:06.310,0.46,"6 km WNW of Cobb, CA",-122.796165466309,38.8341674804688,8.43000030517578,earthquake,,0,3
2024-11-14 15:00:28.792,2.0,"35 km ESE of Malaga, New Mexico",-103.732,32.09,3.9153,earthquake,,0,62
